	sentence	named_entity	rank
84	 It was rousing stuff that could not have failed to impress Nawal El Moutawakel and her team of inspectors, in London to assess the capital's bid for the 2012 Olympics.	"[{""text"": ""Nawal El Moutawakel"", ""type"": ""PERSON"", ""start"": 60, ""end"": 79, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 111, ""end"": 117, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 154, ""end"": 158, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 159, ""end"": 167, ""cms"": null}]"	228
85	 It was a day for El Moutawakel's commissioners to see if the reality matched the claims made in the 23-themed candidature file submitted by London to the International Olympic Committee in November.	"[{""text"": ""a day"", ""type"": ""DATE"", ""start"": 8, ""end"": 13, ""cms"": null}, {""text"": ""El Moutawakel's"", ""type"": ""ORG"", ""start"": 18, ""end"": 33, ""cms"": null}, {""text"": ""23"", ""type"": ""CARDINAL"", ""start"": 101, ""end"": 103, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 141, ""end"": 147, ""cms"": null}, {""text"": ""the International Olympic Committee"", ""type"": ""ORG"", ""start"": 151, ""end"": 186, ""cms"": null}, {""text"": ""November"", ""type"": ""DATE"", ""start"": 190, ""end"": 198, ""cms"": null}]"	228
86	 What they saw was a city at work and eager to impress.	[]	228
87	The London 2012 banners were everywhere as they made their early-morning foray from their five-star Docklands hotel into the drab landscape of one of Europe's most socially deprived areas.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 11, ""end"": 15, ""cms"": null}, {""text"": ""early-morning"", ""type"": ""TIME"", ""start"": 59, ""end"": 72, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 90, ""end"": 94, ""cms"": null}, {""text"": ""Docklands"", ""type"": ""FAC"", ""start"": 100, ""end"": 109, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 143, ""end"": 146, ""cms"": null}, {""text"": ""Europe"", ""type"": ""LOC"", ""start"": 150, ""end"": 156, ""cms"": null}]"	228
88	 First stop for the IOC coach was Holden Point, a 22-storey, old people's home in Stratford, hardly the location they might have imagined for the best view of London's Olympic dream.	"[{""text"": ""First"", ""type"": ""ORDINAL"", ""start"": 1, ""end"": 6, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 20, ""end"": 23, ""cms"": null}, {""text"": ""Holden Point"", ""type"": ""FAC"", ""start"": 34, ""end"": 46, ""cms"": null}, {""text"": ""22"", ""type"": ""CARDINAL"", ""start"": 50, ""end"": 52, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 82, ""end"": 91, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 159, ""end"": 165, ""cms"": null}]"	228
89	 But it was from a prefabricated building specially erected on the roof of this building that they saw the focus of London's bid.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 116, ""end"": 122, ""cms"": null}]"	228
90	 Stretching out beneath them and dominated by the mountains of mud surrounding Stratford's new international railway station was the proposed site of the Olympic Park.  Brightly coloured blimps marked where the park's sporting venues would be built.	"[{""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 79, ""end"": 88, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 150, ""end"": 166, ""cms"": null}]"	228
91	In the distance, they could see where the 80,000 seat Olympic stadium would be and where the world's media would report the Games.	"[{""text"": ""80,000"", ""type"": ""CARDINAL"", ""start"": 42, ""end"": 48, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 54, ""end"": 61, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 124, ""end"": 129, ""cms"": null}]"	228
92	Later some computer-generated sequences illustrated how the building site before them would be transformed into the biggest new area of urban parkland in Europe, linked to central London by bullet trains taking only seven minutes to make the journey from Stratford to King's Cross.	"[{""text"": ""Europe"", ""type"": ""LOC"", ""start"": 154, ""end"": 160, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 180, ""end"": 186, ""cms"": null}, {""text"": ""only seven minutes"", ""type"": ""TIME"", ""start"": 211, ""end"": 229, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 255, ""end"": 264, ""cms"": null}, {""text"": ""King's Cross"", ""type"": ""FAC"", ""start"": 268, ""end"": 280, ""cms"": null}]"	228
93	 The planning applications were in place, agreements made and the regeneration of Stratford would proceed, irrespective of the Olympic bid's success or failure.  Amid all the talk of grand schemes, the common touch came from Sir Robin, the Scotsman originally from Kilmarnock, who told the IOC inspectors of the latest example of London's Olympic legacy.	"[{""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 82, ""end"": 91, ""cms"": null}, {""text"": ""Robin"", ""type"": ""PERSON"", ""start"": 229, ""end"": 234, ""cms"": null}, {""text"": ""Scotsman"", ""type"": ""NORP"", ""start"": 240, ""end"": 248, ""cms"": null}, {""text"": ""Kilmarnock"", ""type"": ""GPE"", ""start"": 265, ""end"": 275, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 290, ""end"": 293, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 330, ""end"": 336, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 339, ""end"": 346, ""cms"": null}]"	228
94	" Sir Robin said: ""This is a nice wee example of legacy, built for you to look out at the fabulous mounds of mud.""  He explained that the prefabricated building erected to protect the IOC commissioners from the worst of the winter winds would be left for Holden Point's residents to enjoy."	"[{""text"": ""Robin"", ""type"": ""PERSON"", ""start"": 5, ""end"": 10, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 183, ""end"": 186, ""cms"": null}, {""text"": ""winter"", ""type"": ""DATE"", ""start"": 223, ""end"": 229, ""cms"": null}, {""text"": ""Holden Point's"", ""type"": ""FAC"", ""start"": 254, ""end"": 268, ""cms"": null}]"	228
95	 From there, Nawal and her team were taken past the Railway Tavern and the gardens of Waddington Road to a clearing in the building site and a small white marquee put up for their convenience.	"[{""text"": ""Nawal"", ""type"": ""PERSON"", ""start"": 13, ""end"": 18, ""cms"": null}, {""text"": ""the Railway Tavern"", ""type"": ""FAC"", ""start"": 48, ""end"": 66, ""cms"": null}, {""text"": ""Waddington Road"", ""type"": ""FAC"", ""start"": 86, ""end"": 101, ""cms"": null}]"	228
96	 Even El Moutawakel would have smiled at the incongruity of it all.	"[{""text"": ""El Moutawakel"", ""type"": ""PERSON"", ""start"": 6, ""end"": 19, ""cms"": null}]"	228
97	Here in the tent, she listened to more presentations on how life would be in the Olympic Park of 2012.	"[{""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 77, ""end"": 93, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 97, ""end"": 101, ""cms"": null}]"	228
98	 If the IOC team needed more reality, it came with their 15-minute journey by Land Rover through the 4.7 mile tunnel from Stratford to King's Cross.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 8, ""end"": 11, ""cms"": null}, {""text"": ""15-minute"", ""type"": ""TIME"", ""start"": 57, ""end"": 66, ""cms"": null}, {""text"": ""Land Rover"", ""type"": ""PRODUCT"", ""start"": 78, ""end"": 88, ""cms"": null}, {""text"": ""4.7 mile"", ""type"": ""QUANTITY"", ""start"": 101, ""end"": 109, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 122, ""end"": 131, ""cms"": null}, {""text"": ""King's Cross"", ""type"": ""FAC"", ""start"": 135, ""end"": 147, ""cms"": null}]"	228
99	 Still two years away from carrying high-speed trains, the $5 billion Channel Tunnel rail link would be used to whisk 24,000 passengers an hour from central London to the Olympic Park.	"[{""text"": ""two years"", ""type"": ""DATE"", ""start"": 7, ""end"": 16, ""cms"": null}, {""text"": ""$5 billion"", ""type"": ""MONEY"", ""start"": 59, ""end"": 69, ""cms"": null}, {""text"": ""Channel Tunnel"", ""type"": ""FAC"", ""start"": 70, ""end"": 84, ""cms"": null}, {""text"": ""24,000"", ""type"": ""CARDINAL"", ""start"": 118, ""end"": 124, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 157, ""end"": 163, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 167, ""end"": 183, ""cms"": null}]"	228
100	Lord Coe, the chairman of the London Organising Committee for the Olympic Games, was at his diplomatic best yesterday in putting the Central Council for Physical Recreation in their place over the city's Olympic legacy.	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""the London Organising Committee"", ""type"": ""ORG"", ""start"": 26, ""end"": 57, ""cms"": null}, {""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 62, ""end"": 79, ""cms"": null}, {""text"": ""yesterday"", ""type"": ""DATE"", ""start"": 108, ""end"": 117, ""cms"": null}, {""text"": ""the Central Council for Physical Recreation"", ""type"": ""ORG"", ""start"": 129, ""end"": 172, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 204, ""end"": 211, ""cms"": null}]"	196
101	" Speaking at the 34th CCPR national conference, where the theme was ""2012 - more than just medals"", Coe assured his audience of officials, administrators and local authority representatives that the legacy of the London Olympics was in good hands."	"[{""text"": ""34th"", ""type"": ""ORDINAL"", ""start"": 17, ""end"": 21, ""cms"": null}, {""text"": ""CCPR"", ""type"": ""ORG"", ""start"": 22, ""end"": 26, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 69, ""end"": 73, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 100, ""end"": 103, ""cms"": null}, {""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 209, ""end"": 228, ""cms"": null}]"	196
102	 The CCPR, a lobbying group established in 1935 who represent 270 sporting bodies and 150,000 clubs with 13 million members, had warned that plans to create a legacy of participation were in danger of falling behind schedule.	"[{""text"": ""CCPR"", ""type"": ""ORG"", ""start"": 5, ""end"": 9, ""cms"": null}, {""text"": ""1935"", ""type"": ""DATE"", ""start"": 43, ""end"": 47, ""cms"": null}, {""text"": ""270"", ""type"": ""CARDINAL"", ""start"": 62, ""end"": 65, ""cms"": null}, {""text"": ""150,000"", ""type"": ""CARDINAL"", ""start"": 86, ""end"": 93, ""cms"": null}, {""text"": ""13 million"", ""type"": ""CARDINAL"", ""start"": 105, ""end"": 115, ""cms"": null}]"	196
103	" Tim Lamb, the CCPR's chief executive, said: ""We want to see one organisation being given responsibility for delivering a legacy of physical activity from the Games throughout the UK."	"[{""text"": ""Tim Lamb"", ""type"": ""PERSON"", ""start"": 1, ""end"": 9, ""cms"": null}, {""text"": ""CCPR"", ""type"": ""ORG"", ""start"": 15, ""end"": 19, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 61, ""end"": 64, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 159, ""end"": 164, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 180, ""end"": 182, ""cms"": null}]"	196
104	" ""As things stand, there's no single body which can be held to account for this kind of legacy issue and that's something that could cause problems down the line.""  In his 30-minute speech, however, Coe outlined a raft of programmes already in place, designed to increase awareness of the Games and participation in sport."	"[{""text"": ""30-minute"", ""type"": ""TIME"", ""start"": 172, ""end"": 181, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 199, ""end"": 202, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 289, ""end"": 294, ""cms"": null}]"	196
105	He added that the legacy of the Games was ingrained in the work of the Olympic Board, who are overseeing London's preparations.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 32, ""end"": 37, ""cms"": null}, {""text"": ""the Olympic Board"", ""type"": ""ORG"", ""start"": 67, ""end"": 84, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 105, ""end"": 111, ""cms"": null}]"	196
106	"He urged the CCPR to ""keep doing what you are doing and have been doing for the past 70 years"".  The Olympic Board, chaired by Tessa Jowell, the Secretary of State for Culture, Media and Sport, include Coe and representatives from the British Olympic Association and the Olympic Delivery Authority and meet twice a month."	"[{""text"": ""CCPR"", ""type"": ""ORG"", ""start"": 13, ""end"": 17, ""cms"": null}, {""text"": ""the past 70 years"", ""type"": ""DATE"", ""start"": 76, ""end"": 93, ""cms"": null}, {""text"": ""The Olympic Board"", ""type"": ""ORG"", ""start"": 97, ""end"": 114, ""cms"": null}, {""text"": ""Tessa Jowell"", ""type"": ""PERSON"", ""start"": 127, ""end"": 139, ""cms"": null}, {""text"": ""State"", ""type"": ""ORG"", ""start"": 158, ""end"": 163, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 202, ""end"": 205, ""cms"": null}, {""text"": ""the British Olympic Association"", ""type"": ""ORG"", ""start"": 231, ""end"": 262, ""cms"": null}, {""text"": ""the Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 267, ""end"": 297, ""cms"": null}]"	196
107	" Coe said later: ""I think we have made an extremely good start."	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 1, ""end"": 4, ""cms"": null}]"	196
108	"Denis Oswald, the chairman of the International Olympic Committee's co-ordination commission who is not taken to using hyperbole, said he was impressed by London's legacy plans."""	"[{""text"": ""Denis Oswald"", ""type"": ""PERSON"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""the International Olympic Committee's"", ""type"": ""ORG"", ""start"": 30, ""end"": 67, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 155, ""end"": 161, ""cms"": null}]"	196
109	The Olympic effort will boost the local market, but possibly at a huge cost after the Games, writes Doug Morrison  	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 86, ""end"": 91, ""cms"": null}, {""text"": ""Doug Morrison"", ""type"": ""PERSON"", ""start"": 100, ""end"": 113, ""cms"": null}]"	107
110	Last London's housing market will reap the benefits of the Olympics long before the start of the 2012 Games, although the much-vaunted legacy for property immediately thereafter is looking less certain, according to King Sturge.	"[{""text"": ""Last London's"", ""type"": ""DATE"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 59, ""end"": 67, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 97, ""end"": 101, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 102, ""end"": 107, ""cms"": null}, {""text"": ""Sturge"", ""type"": ""PERSON"", ""start"": 221, ""end"": 227, ""cms"": null}]"	107
