	sentence	named_entity	rank
2714	"

Tottenham had already lost out to West Ham in the race to become the OPLC’s first choice to move into the stadium after the Olympics."	"[{""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 2, ""end"": 11, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 36, ""end"": 44, ""cms"": null}, {""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 71, ""end"": 75, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 78, ""end"": 83, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 126, ""end"": 134, ""cms"": null}]"	36
2715	"

Challenges by Tottenham and Leyton Orient, plus an anonymous complaint to the European Commission, had led to fears that court action could drag on for years while the stadium remained empty."	"[{""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 16, ""end"": 25, ""cms"": null}, {""text"": ""Leyton Orient"", ""type"": ""ORG"", ""start"": 30, ""end"": 43, ""cms"": null}, {""text"": ""the European Commission"", ""type"": ""ORG"", ""start"": 76, ""end"": 99, ""cms"": null}, {""text"": ""years"", ""type"": ""DATE"", ""start"": 154, ""end"": 159, ""cms"": null}]"	36
2716	"Olympics may go £2bn into the red and main stadium could become a white elephant, MPs warn



"	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""\u00a32bn into the"", ""type"": ""MONEY"", ""start"": 16, ""end"": 29, ""cms"": null}]"	78
2717	The Olympics may go nearly £2billion over budget, MPs warned yesterday.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""nearly \u00a32billion"", ""type"": ""MONEY"", ""start"": 20, ""end"": 36, ""cms"": null}, {""text"": ""yesterday"", ""type"": ""DATE"", ""start"": 61, ""end"": 70, ""cms"": null}]"	78
2718	"



"	[]	78
2719	Their report into the London Games also raised concerns about the Olympic legacy and the danger of the main stadium becoming a white elephant.	"[{""text"": ""the London Games"", ""type"": ""EVENT"", ""start"": 18, ""end"": 34, ""cms"": null}]"	78
2720	"



"	[]	78
2721	Margaret Hodge, chairman of the Commons public accounts committee, said: ‘The Olympic Delivery Authority’s management of the building programme has been exemplary.	"[{""text"": ""Margaret Hodge"", ""type"": ""PERSON"", ""start"": 0, ""end"": 14, ""cms"": null}, {""text"": ""Commons"", ""type"": ""ORG"", ""start"": 32, ""end"": 39, ""cms"": null}, {""text"": ""The Olympic Delivery Authority\u2019s"", ""type"": ""ORG"", ""start"": 74, ""end"": 106, ""cms"": null}]"	78
2722	"



"	[]	78
2723	Concern:	[]	78
2724	"MPs have a very real worry that the Olympic Stadium will become a white elephant

"	"[{""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 32, ""end"": 51, ""cms"": null}]"	78
2725	‘However, the £9.3billion public sector funding package is close to being used up and we are concerned about whether the running of the Games will be within budget.	"[{""text"": ""\u00a39.3billion public sector"", ""type"": ""MONEY"", ""start"": 14, ""end"": 39, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 136, ""end"": 141, ""cms"": null}]"	78
2726	"



‘Taking into account costs outside the package, the full cost to the public of the Games and legacy projects is already heading for around £11billion.’"	"[{""text"": ""Games"", ""type"": ""ORG"", ""start"": 87, ""end"": 92, ""cms"": null}, {""text"": ""around \u00a311billion.\u2019"", ""type"": ""MONEY"", ""start"": 136, ""end"": 155, ""cms"": null}]"	78
2727	"



"	[]	78
2728	She highlighted the fact that the bill for security is expected to double because of the need for more guards.	[]	78
2729	"

‘We are particularly concerned about the significant increases in the security bill."	[]	78
2730	It is staggering that the original estimates were so wrong,’ she said.	[]	78
2731	"



The report states that the LOCOG organising committee has been forced to renegotiate a contract for venue security from a ‘weak negotiating position’."	"[{""text"": ""LOCOG"", ""type"": ""ORG"", ""start"": 31, ""end"": 36, ""cms"": null}]"	78
2732	"



"	[]	78
2733	Worried:	[]	78
2734	"The Commons Public Accounts Committee chairman Margaret Hodge is concerned that public sector funding for the Olympics has almost run out

"	"[{""text"": ""Commons Public Accounts Committee"", ""type"": ""ORG"", ""start"": 4, ""end"": 37, ""cms"": null}, {""text"": ""Margaret Hodge"", ""type"": ""PERSON"", ""start"": 47, ""end"": 61, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 110, ""end"": 118, ""cms"": null}]"	78
2735	Mrs Hodge added: ‘There is a big question mark over whether it secured a good deal for the taxpayer.’	"[{""text"": ""Hodge"", ""type"": ""PERSON"", ""start"": 4, ""end"": 9, ""cms"": null}]"	78
2736	"



"	[]	78
2737	The original estimate for the number of security guards in and around the venues was 10,000 – a ‘finger in the air estimate’, according to the Commons report.	"[{""text"": ""10,000"", ""type"": ""CARDINAL"", ""start"": 85, ""end"": 91, ""cms"": null}, {""text"": ""Commons"", ""type"": ""ORG"", ""start"": 143, ""end"": 150, ""cms"": null}]"	78
2738	"



The Government announced in December that the figure has more than doubled to 23,700."	"[{""text"": ""December"", ""type"": ""DATE"", ""start"": 32, ""end"": 40, ""cms"": null}, {""text"": ""23,700"", ""type"": ""CARDINAL"", ""start"": 82, ""end"": 88, ""cms"": null}]"	78
2739	Security costs from the Olympics budget have risen from £282million to £553million.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 24, ""end"": 32, ""cms"": null}, {""text"": ""282million"", ""type"": ""MONEY"", ""start"": 57, ""end"": 67, ""cms"": null}, {""text"": ""553million"", ""type"": ""MONEY"", ""start"": 72, ""end"": 82, ""cms"": null}]"	78
2740	"



‘LOCOG itself now has almost no contingency left to meet further costs, even though it has done well in its revenue generation,’ says the report."	"[{""text"": ""LOCOG"", ""type"": ""ORG"", ""start"": 5, ""end"": 10, ""cms"": null}]"	78
2741	On legacy issues, the committee raised concerns over targets to increase participation in sport and on finding a use for the main stadium after a deal with West Ham United Football Club collapsed.	"[{""text"": ""West Ham United Football Club"", ""type"": ""ORG"", ""start"": 156, ""end"": 185, ""cms"": null}]"	78
2742	"



"	[]	78
2743	‘We were promised a strong Olympic legacy but the Government has chosen not to adopt the target of one million more people participating in sport by 2013, and plans for the stadium have fallen through,’ said Mrs Hodge.	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 27, ""end"": 34, ""cms"": null}, {""text"": ""one million"", ""type"": ""CARDINAL"", ""start"": 99, ""end"": 110, ""cms"": null}, {""text"": ""2013"", ""type"": ""DATE"", ""start"": 149, ""end"": 153, ""cms"": null}, {""text"": ""Hodge"", ""type"": ""PERSON"", ""start"": 212, ""end"": 217, ""cms"": null}]"	78
2744	"



‘It must not become a white elephant."	[]	78
2745	"The Government is dispersing responsibility for delivering the legacy and we need clarity about who is accountable.’

"	[]	78
2746	The Olympics may go nearly £2billion over budget, MPs warned yesterday.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""nearly \u00a32billion"", ""type"": ""MONEY"", ""start"": 20, ""end"": 36, ""cms"": null}, {""text"": ""yesterday"", ""type"": ""DATE"", ""start"": 61, ""end"": 70, ""cms"": null}]"	72
2747	"

Their report into the London Games also raised concerns about the Olympic legacy and the danger of the main stadium becoming a white elephant."	"[{""text"": ""the London Games"", ""type"": ""EVENT"", ""start"": 20, ""end"": 36, ""cms"": null}]"	72
2748	"

Margaret Hodge, chairman of the Commons public accounts committee, said: ‘The Olympic Delivery Authority’s management of the building programme has been exemplary."	"[{""text"": ""Margaret Hodge"", ""type"": ""PERSON"", ""start"": 2, ""end"": 16, ""cms"": null}, {""text"": ""Commons"", ""type"": ""ORG"", ""start"": 34, ""end"": 41, ""cms"": null}, {""text"": ""The Olympic Delivery Authority\u2019s"", ""type"": ""ORG"", ""start"": 76, ""end"": 108, ""cms"": null}]"	72
2749	"

Concern: MPs have a very real worry that the Olympic Stadium will become a white elephant

"	"[{""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 43, ""end"": 62, ""cms"": null}]"	72
2750	‘However, the £9.3billion public sector funding package is close to being used up and we are concerned about whether the running of the Games will be within budget.	"[{""text"": ""\u00a39.3billion public sector"", ""type"": ""MONEY"", ""start"": 14, ""end"": 39, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 136, ""end"": 141, ""cms"": null}]"	72
2751	"

"	[]	72
2752	"Click here to resize this module

"	[]	72
2753	‘Taking into account costs outside the package, the full cost to the public of the Games and legacy projects is already heading for around £11billion.’	"[{""text"": ""Games"", ""type"": ""ORG"", ""start"": 83, ""end"": 88, ""cms"": null}, {""text"": ""around \u00a311billion.\u2019"", ""type"": ""MONEY"", ""start"": 132, ""end"": 151, ""cms"": null}]"	72
2754	"

ADVERTISEMENT"	[]	72
2755	"

"	[]	72
2756	She highlighted the fact that the bill for security is expected to double because of the need for more guards.	[]	72
2757	"

‘We are particularly concerned about the significant increases in the security bill."	[]	72
2758	It is staggering that the original estimates were so wrong,’ she said.	[]	72
2759	"

The report states that the LOCOG organising committee has been forced to renegotiate a contract for venue security from a ‘weak negotiating position’."	"[{""text"": ""LOCOG"", ""type"": ""ORG"", ""start"": 29, ""end"": 34, ""cms"": null}]"	72
2760	"

"	[]	72
2761	Worried:	[]	72
2762	"The Commons Public Accounts Committee chairman Margaret Hodge is concerned that public sector funding for the Olympics has almost run out

"	"[{""text"": ""Commons Public Accounts Committee"", ""type"": ""ORG"", ""start"": 4, ""end"": 37, ""cms"": null}, {""text"": ""Margaret Hodge"", ""type"": ""PERSON"", ""start"": 47, ""end"": 61, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 110, ""end"": 118, ""cms"": null}]"	72
2763	Mrs Hodge added: ‘There is a big question mark over whether it secured a good deal for the taxpayer.’	"[{""text"": ""Hodge"", ""type"": ""PERSON"", ""start"": 4, ""end"": 9, ""cms"": null}]"	72
2764	"

The original estimate for the number of security guards in and around the venues was 10,000 – a ‘finger in the air estimate’, according to the Commons report."	"[{""text"": ""10,000"", ""type"": ""CARDINAL"", ""start"": 87, ""end"": 93, ""cms"": null}, {""text"": ""Commons"", ""type"": ""ORG"", ""start"": 145, ""end"": 152, ""cms"": null}]"	72
2765	"

The Government announced in December that the figure has more than doubled to 23,700."	"[{""text"": ""December"", ""type"": ""DATE"", ""start"": 30, ""end"": 38, ""cms"": null}, {""text"": ""23,700"", ""type"": ""CARDINAL"", ""start"": 80, ""end"": 86, ""cms"": null}]"	72
2766	Security costs from the Olympics budget have risen from £282million to £553million.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 24, ""end"": 32, ""cms"": null}, {""text"": ""282million"", ""type"": ""MONEY"", ""start"": 57, ""end"": 67, ""cms"": null}, {""text"": ""553million"", ""type"": ""MONEY"", ""start"": 72, ""end"": 82, ""cms"": null}]"	72
2767	"

‘LOCOG itself now has almost no contingency left to meet further costs, even though it has done well in its revenue generation,’ says the report."	"[{""text"": ""LOCOG"", ""type"": ""ORG"", ""start"": 3, ""end"": 8, ""cms"": null}]"	72
2768	On legacy issues, the committee raised concerns over targets to increase participation in sport and on finding a use for the main stadium after a deal with West Ham United Football Club collapsed.	"[{""text"": ""West Ham United Football Club"", ""type"": ""ORG"", ""start"": 156, ""end"": 185, ""cms"": null}]"	72
2769	"

‘We were promised a strong Olympic legacy but the Government has chosen not to adopt the target of one million more people participating in sport by 2013, and plans for the stadium have fallen through,’ said Mrs Hodge."	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 29, ""end"": 36, ""cms"": null}, {""text"": ""one million"", ""type"": ""CARDINAL"", ""start"": 101, ""end"": 112, ""cms"": null}, {""text"": ""2013"", ""type"": ""DATE"", ""start"": 151, ""end"": 155, ""cms"": null}, {""text"": ""Hodge"", ""type"": ""PERSON"", ""start"": 214, ""end"": 219, ""cms"": null}]"	72
2770	"

‘It must not become a white elephant."	[]	72
2771	The Government is dispersing responsibility for delivering the legacy and we need clarity about who is accountable.’	[]	72
2772	"

ADVERTISEMENT"	[]	72
2773	"

A Department for Culture, Media and Sport spokesman said: ‘With 140 days to go until the Olympic Games, we are on time and under budget, with over £500million worth of uncommitted contingency remaining."	"[{""text"": ""Department for Culture, Media and Sport"", ""type"": ""ORG"", ""start"": 4, ""end"": 43, ""cms"": null}, {""text"": ""140 days"", ""type"": ""DATE"", ""start"": 66, ""end"": 74, ""cms"": null}, {""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 87, ""end"": 104, ""cms"": null}, {""text"": ""over \u00a3500million"", ""type"": ""MONEY"", ""start"": 144, ""end"": 160, ""cms"": null}]"	72
2774	We are in a strong position and, while we can’t be complacent, are confident that we can deliver the Games under budget.’	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 101, ""end"": 106, ""cms"": null}]"	72
2775	"'White elephant' London 2012 Olympics runs £2bn over budget as security costs double due to 'poor planning' since 7/7

"	"[{""text"": ""London 2012 Olympics"", ""type"": ""EVENT"", ""start"": 17, ""end"": 37, ""cms"": null}, {""text"": ""\u00a32bn over budget"", ""type"": ""MONEY"", ""start"": 43, ""end"": 59, ""cms"": null}]"	47
2776	"Sporting spectacular will cost the taxpayer £11billion, report warns

"	"[{""text"": ""11billion"", ""type"": ""MONEY"", ""start"": 45, ""end"": 54, ""cms"": null}]"	47
2777	"Security estimates have rocketed from £282million to £553million

Event in danger of becoming 'white elephant', say MPs



"	"[{""text"": ""282million"", ""type"": ""MONEY"", ""start"": 39, ""end"": 49, ""cms"": null}, {""text"": ""553million"", ""type"": ""MONEY"", ""start"": 54, ""end"": 64, ""cms"": null}]"	47
2778	Critical:	[]	47
2779	"Margaret Hodge, pictured, said it was 'staggering' that security estimates were so wrong

"	"[{""text"": ""Margaret Hodge"", ""type"": ""PERSON"", ""start"": 0, ""end"": 14, ""cms"": null}]"	47
2780	The London 2012 Olympics is running £2billion over budget, with planning for the event so poor that security costs have doubled, a damning report has revealed.	"[{""text"": ""London 2012 Olympics"", ""type"": ""EVENT"", ""start"": 4, ""end"": 24, ""cms"": null}, {""text"": ""\u00a32billion over budget"", ""type"": ""MONEY"", ""start"": 36, ""end"": 57, ""cms"": null}]"	47
2781	"



"	[]	47
2782	MPs said it was 'staggering' that security estimates had soared from £282million to £553million when London only learned it would be hosting the Games a day before the 7/7 bombings.	"[{""text"": ""282million"", ""type"": ""MONEY"", ""start"": 70, ""end"": 80, ""cms"": null}, {""text"": ""553million"", ""type"": ""MONEY"", ""start"": 85, ""end"": 95, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 101, ""end"": 107, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 145, ""end"": 150, ""cms"": null}, {""text"": ""a day"", ""type"": ""DATE"", ""start"": 151, ""end"": 156, ""cms"": null}, {""text"": ""7/7"", ""type"": ""CARDINAL"", ""start"": 168, ""end"": 171, ""cms"": null}]"	47
2783	"

The swelling budget for security has helped to push the likely total cost of the Olympics towards £11billion - well above the £9.3billion that the Government has set aside for the sporting spectacular, the Commons Public Accounts Committee found."	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 83, ""end"": 91, ""cms"": null}, {""text"": ""11billion"", ""type"": ""MONEY"", ""start"": 101, ""end"": 110, ""cms"": null}, {""text"": ""the Commons Public Accounts Committee"", ""type"": ""ORG"", ""start"": 204, ""end"": 241, ""cms"": null}]"	47
